id,atlas_id,name, ,st_level,parent_structure_id,depth,graph_order,structure_id_path,sphinx_id,acronym_path,color_hex_triplet,svg_hex_triplet
610,1066.0,"Retrosplenial area, dorsal part, layer 5",RSPd5,11,879.0,8,329,/997/8/567/688/695/315/254/879/610/,330,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPd/RSPd5,1AA698,1AA596
274,1024.0,"Retrosplenial area, dorsal part, layer 6a",RSPd6a,11,879.0,8,330,/997/8/567/688/695/315/254/879/274/,331,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPd/RSPd6a,1AA698,1AA697
330,1031.0,"Retrosplenial area, dorsal part, layer 6b",RSPd6b,11,879.0,8,331,/997/8/567/688/695/315/254/879/330/,332,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPd/RSPd6b,1AA698,1BA698
542,633.0,"Retrosplenial area, ventral part, layer 1",RSPv1,11,886.0,8,333,/997/8/567/688/695/315/254/886/542/,334,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv1,1AA698,1BA597
606,641.0,"Retrosplenial area, ventral part, layer 2",RSPv2,11,886.0,8,334,/997/8/567/688/695/315/254/886/606/,335,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv2,1AA698,1CA698
430,619.0,"Retrosplenial area, ventral part, layer 2/3",RSPv2/3,11,886.0,8,335,/997/8/567/688/695/315/254/886/430/,336,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv2/3,1AA698,1AA597
687,651.0,"Retrosplenial area, ventral part, layer 5",RSPv5,11,886.0,8,336,/997/8/567/688/695/315/254/886/687/,337,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv5,1AA698,1BA498
590,639.0,"Retrosplenial area, ventral part, layer 6a",RSPv6a,11,886.0,8,337,/997/8/567/688/695/315/254/886/590/,338,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv6a,1AA698,1AA498
622,643.0,"Retrosplenial area, ventral part, layer 6b",RSPv6b,11,886.0,8,338,/997/8/567/688/695/315/254/886/622/,339,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv/RSPv6b,1AA698,1AA497
312782550,,"Anterior area, layer 1",VISa1,11,312782546.0,8,347,/997/8/567/688/695/315/22/312782546/312782550/,348,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa1,009FAC,019FAC
312782554,,"Anterior area, layer 2/3",VISa2/3,11,312782546.0,8,348,/997/8/567/688/695/315/22/312782546/312782554/,349,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa2/3,009FAC,009EAB
312782558,,"Anterior area, layer 4",VISa4,11,312782546.0,8,349,/997/8/567/688/695/315/22/312782546/312782558/,350,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa4,009FAC,019EAC
312782562,,"Anterior area, layer 5",VISa5,11,312782546.0,8,350,/997/8/567/688/695/315/22/312782546/312782562/,351,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa5,009FAC,019EAB
312782566,,"Anterior area, layer 6a",VISa6a,11,312782546.0,8,351,/997/8/567/688/695/315/22/312782546/312782566/,352,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa6a,009FAC,009DAC
312782570,,"Anterior area, layer 6b",VISa6b,11,312782546.0,8,352,/997/8/567/688/695/315/22/312782546/312782570/,353,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa/VISa6b,009FAC,029FAC
312782604,,"Rostrolateral area, layer 1",VISrl1,11,417.0,8,354,/997/8/567/688/695/315/22/417/312782604/,355,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl1,009FAC,029FAB
312782608,,"Rostrolateral area, layer 2/3",VISrl2/3,11,417.0,8,355,/997/8/567/688/695/315/22/417/312782608/,356,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl2/3,009FAC,029EAC
312782612,,"Rostrolateral area, layer 4",VISrl4,11,417.0,8,356,/997/8/567/688/695/315/22/417/312782612/,357,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl4,009FAC,019EAA
312782616,,"Rostrolateral area, layer 5",VISrl5,11,417.0,8,357,/997/8/567/688/695/315/22/417/312782616/,358,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl5,009FAC,019DAB
312782620,,"Rostrolateral area, layer 6a",VISrl6a,11,417.0,8,358,/997/8/567/688/695/315/22/417/312782620/,359,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl6a,009FAC,029EAB
312782624,,"Rostrolateral area, layer 6b",VISrl6b,11,417.0,8,359,/997/8/567/688/695/315/22/417/312782624/,360,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl/VISrl6b,009FAC,009DAA
297,744.0,"Taenia tecta, dorsal part, layers 1-4",TTd1-4,11,597.0,8,400,/997/8/567/688/695/698/589/597/297/,401,root/grey/CH/CTX/CTXpl/OLF/TT/TTd/TTd1-4,62D09F,62D09F
1034,836.0,"Taenia tecta, dorsal part, layer 1",TTd1,11,597.0,8,401,/997/8/567/688/695/698/589/597/1034/,402,root/grey/CH/CTX/CTXpl/OLF/TT/TTd/TTd1,62D09F,61D09E
1042,837.0,"Taenia tecta, dorsal part, layer 2",TTd2,11,597.0,8,402,/997/8/567/688/695/698/589/597/1042/,403,root/grey/CH/CTX/CTXpl/OLF/TT/TTd/TTd2,62D09F,61CF9F
1050,838.0,"Taenia tecta, dorsal part, layer 3",TTd3,11,597.0,8,403,/997/8/567/688/695/698/589/597/1050/,404,root/grey/CH/CTX/CTXpl/OLF/TT/TTd/TTd3,62D09F,61CF9E
1059,839.0,"Taenia tecta, dorsal part, layer 4",TTd4,11,597.0,8,404,/997/8/567/688/695/698/589/597/1059/,405,root/grey/CH/CTX/CTXpl/OLF/TT/TTd/TTd4,62D09F,62D09D
306,745.0,"Taenia tecta, ventral part, layers 1-3",TTv1-3,11,605.0,8,406,/997/8/567/688/695/698/589/605/306/,407,root/grey/CH/CTX/CTXpl/OLF/TT/TTv/TTv1-3,62D09F,62D09E
1067,840.0,"Taenia tecta, ventral part, layer 1",TTv1,11,605.0,8,407,/997/8/567/688/695/698/589/605/1067/,408,root/grey/CH/CTX/CTXpl/OLF/TT/TTv/TTv1,62D09F,62CE9F
1075,841.0,"Taenia tecta, ventral part, layer 2",TTv2,11,605.0,8,408,/997/8/567/688/695/698/589/605/1075/,409,root/grey/CH/CTX/CTXpl/OLF/TT/TTv/TTv2,62D09F,60D09F
1082,842.0,"Taenia tecta, ventral part, layer 3",TTv3,11,605.0,8,409,/997/8/567/688/695/698/589/605/1082/,410,root/grey/CH/CTX/CTXpl/OLF/TT/TTv/TTv3,62D09F,62CF9D
192,872.0,"Cortical amygdalar area, anterior part, layer 1",COAa1,11,639.0,8,428,/997/8/567/688/695/698/631/639/192/,429,root/grey/CH/CTX/CTXpl/OLF/COA/COAa/COAa1,61E7B7,61E7B7
200,873.0,"Cortical amygdalar area, anterior part, layer 2",COAa2,11,639.0,8,429,/997/8/567/688/695/698/631/639/200/,430,root/grey/CH/CTX/CTXpl/OLF/COA/COAa/COAa2,61E7B7,61E7B6
208,874.0,"Cortical amygdalar area, anterior part, layer 3",COAa3,11,639.0,8,430,/997/8/567/688/695/698/631/639/208/,431,root/grey/CH/CTX/CTXpl/OLF/COA/COAa/COAa3,61E7B7,61E6B7
655,81.0,"Cortical amygdalar area, posterior part, lateral zone",COApl,10,647.0,8,432,/997/8/567/688/695/698/631/647/655/,433,root/grey/CH/CTX/CTXpl/OLF/COA/COAp/COApl,61E7B7,5FE6B7
663,82.0,"Cortical amygdalar area, posterior part, medial zone",COApm,10,647.0,8,438,/997/8/567/688/695/698/631/647/663/,439,root/grey/CH/CTX/CTXpl/OLF/COA/COAp/COApm,61E7B7,60E6B5
382,47.0,Field CA1,CA1,9,375.0,8,457,/997/8/567/688/695/1089/1080/375/382/,458,root/grey/CH/CTX/CTXpl/HPF/HIP/CA/CA1,7ED04B,7ECF4B
423,52.0,Field CA2,CA2,9,375.0,8,462,/997/8/567/688/695/1089/1080/375/423/,463,root/grey/CH/CTX/CTXpl/HPF/HIP/CA/CA2,7ED04B,7DCF4B
463,57.0,Field CA3,CA3,9,375.0,8,467,/997/8/567/688/695/1089/1080/375/463/,468,root/grey/CH/CTX/CTXpl/HPF/HIP/CA/CA3,7ED04B,7ECF49
10703,,"Dentate gyrus, molecular layer",DG-mo,11,726.0,8,474,/997/8/567/688/695/1089/1080/726/10703/,475,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DG-mo,7ED04B,7BD04A
10704,,"Dentate gyrus, polymorph layer",DG-po,11,726.0,8,475,/997/8/567/688/695/1089/1080/726/10704/,476,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DG-po,7ED04B,7ECE4A
632,927.0,"Dentate gyrus, granule cell layer",DG-sg,11,726.0,8,476,/997/8/567/688/695/1089/1080/726/632/,477,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DG-sg,66A83D,65A83D
10702,,"Dentate gyrus, subgranular zone",DG-sgz,11,726.0,8,477,/997/8/567/688/695/1089/1080/726/10702/,478,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DG-sgz,7ED04B,7CD04B
734,91.0,Dentate gyrus crest,DGcr,9,726.0,8,478,/997/8/567/688/695/1089/1080/726/734/,479,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DGcr,7ED04B,7DCE4A
766,95.0,Dentate gyrus lateral blade,DGlb,9,726.0,8,482,/997/8/567/688/695/1089/1080/726/766/,483,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DGlb,7ED04B,7CCE4B
799,99.0,Dentate gyrus medial blade,DGmb,9,726.0,8,486,/997/8/567/688/695/1089/1080/726/799/,487,root/grey/CH/CTX/CTXpl/HPF/HIP/DG/DGmb,7ED04B,7CCF49
918,114.0,"Entorhinal area, lateral part",ENTl,9,909.0,8,494,/997/8/567/688/695/1089/822/909/918/,495,root/grey/CH/CTX/CTXpl/HPF/RHP/ENT/ENTl,32B825,32B525
926,115.0,"Entorhinal area, medial part, dorsal zone",ENTm,9,909.0,8,507,/997/8/567/688/695/1089/822/909/926/,508,root/grey/CH/CTX/CTXpl/HPF/RHP/ENT/ENTm,32B825,31B623
934,116.0,"Entorhinal area, medial part, ventral zone",ENTmv,9,909.0,8,517,/997/8/567/688/695/1089/822/909/934/,518,root/grey/CH/CTX/CTXpl/HPF/RHP/ENT/ENTmv,32B825,30B723
10693,,"Parasubiculum, layer 1",PAR1,11,843.0,8,524,/997/8/567/688/695/1089/822/843/10693/,525,root/grey/CH/CTX/CTXpl/HPF/RHP/PAR/PAR1,72D569,72D469
10694,,"Parasubiculum, layer 2",PAR2,11,843.0,8,525,/997/8/567/688/695/1089/822/843/10694/,526,root/grey/CH/CTX/CTXpl/HPF/RHP/PAR/PAR2,72D569,71D569
10695,,"Parasubiculum, layer 3",PAR3,11,843.0,8,526,/997/8/567/688/695/1089/822/843/10695/,527,root/grey/CH/CTX/CTXpl/HPF/RHP/PAR/PAR3,72D569,72D569
10696,,"Postsubiculum, layer 1",POST1,11,1037.0,8,528,/997/8/567/688/695/1089/822/1037/10696/,529,root/grey/CH/CTX/CTXpl/HPF/RHP/POST/POST1,48C83C,48C73C
10697,,"Postsubiculum, layer 2",POST2,11,1037.0,8,529,/997/8/567/688/695/1089/822/1037/10697/,530,root/grey/CH/CTX/CTXpl/HPF/RHP/POST/POST2,48C83C,48C83B
10698,,"Postsubiculum, layer 3",POST3,11,1037.0,8,530,/997/8/567/688/695/1089/822/1037/10698/,531,root/grey/CH/CTX/CTXpl/HPF/RHP/POST/POST3,48C83C,48C83C
10699,,"Presubiculum, layer 1",PRE1,11,1084.0,8,532,/997/8/567/688/695/1089/822/1084/10699/,533,root/grey/CH/CTX/CTXpl/HPF/RHP/PRE/PRE1,59B947,59B947
10700,,"Presubiculum, layer 2",PRE2,11,1084.0,8,533,/997/8/567/688/695/1089/822/1084/10700/,534,root/grey/CH/CTX/CTXpl/HPF/RHP/PRE/PRE2,59B947,59B946
10701,,"Presubiculum, layer 3",PRE3,11,1084.0,8,534,/997/8/567/688/695/1089/822/1084/10701/,535,root/grey/CH/CTX/CTXpl/HPF/RHP/PRE/PRE3,59B947,58B947
509,346.0,"Subiculum, dorsal part",SUBd,9,502.0,8,536,/997/8/567/688/695/1089/822/502/509/,537,root/grey/CH/CTX/CTXpl/HPF/RHP/SUB/SUBd,4FC244,4FC243
518,347.0,"Subiculum, ventral part",SUBv,9,502.0,8,540,/997/8/567/688/695/1089/822/502/518/,541,root/grey/CH/CTX/CTXpl/HPF/RHP/SUB/SUBv,4FC244,4FC144
484682475,,"Prosubiculum, dorsal part",ProSd,9,484682470.0,8,545,/997/8/567/688/695/1089/822/484682470/484682475/,546,root/grey/CH/CTX/CTXpl/HPF/RHP/ProS/ProSd,58BA48,57BA47
484682492,,"Prosubiculum, ventral part",ProSv,9,484682470.0,8,549,/997/8/567/688/695/1089/822/484682470/484682492/,550,root/grey/CH/CTX/CTXpl/HPF/RHP/ProS/ProSv,58BA48,58BA47
472,907.0,"Medial amygdalar nucleus, posterodorsal part, sublayer a",MEApd-a,11,426.0,8,604,/997/8/567/623/477/278/403/426/472/,605,root/grey/CH/CNU/STR/sAMY/MEA/MEApd/MEApd-a,80C0E2,7FBFE1
480,908.0,"Medial amygdalar nucleus, posterodorsal part, sublayer b",MEApd-b,11,426.0,8,605,/997/8/567/623/477/278/403/426/480/,606,root/grey/CH/CNU/STR/sAMY/MEA/MEApd/MEApd-b,80C0E2,80C0E0
487,909.0,"Medial amygdalar nucleus, posterodorsal part, sublayer c",MEApd-c,11,426.0,8,606,/997/8/567/623/477/278/403/426/487/,607,root/grey/CH/CNU/STR/sAMY/MEA/MEApd/MEApd-c,80C0E2,7EC0E1
537,774.0,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",BSTal,10,359.0,8,623,/997/8/567/623/803/809/351/359/537/,624,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTal,B3C0DF,B2BFDD
498,769.0,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",BSTam,10,359.0,8,624,/997/8/567/623/803/809/351/359/498/,625,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTam,B3C0DF,B3BFDE
505,770.0,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",BSTdm,10,359.0,8,625,/997/8/567/623/803/809/351/359/505/,626,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTdm,B3C0DF,B2C0DE
513,771.0,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",BSTfu,10,359.0,8,626,/997/8/567/623/803/809/351/359/513/,627,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTfu,B3C0DF,B2BFDF
546,775.0,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",BSTju,10,359.0,8,627,/997/8/567/623/803/809/351/359/546/,628,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTju,B3C0DF,B3BEDF
521,772.0,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",BSTmg,10,359.0,8,628,/997/8/567/623/803/809/351/359/521/,629,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTmg,B3C0DF,B2BFDE
554,776.0,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",BSTov,10,359.0,8,629,/997/8/567/623/803/809/351/359/554/,630,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTov,B3C0DF,B1C0DF
562,777.0,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",BSTrh,10,359.0,8,630,/997/8/567/623/803/809/351/359/562/,631,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTrh,B3C0DF,B3BFDD
529,773.0,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",BSTv,10,359.0,8,631,/997/8/567/623/803/809/351/359/529/,632,root/grey/CH/CNU/PAL/PALc/BST/BSTa/BSTv,B3C0DF,B3C0DD
569,778.0,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",BSTd,10,367.0,8,633,/997/8/567/623/803/809/351/367/569/,634,root/grey/CH/CNU/PAL/PALc/BST/BSTp/BSTd,B3C0DF,B3BEDE
578,779.0,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",BSTpr,10,367.0,8,634,/997/8/567/623/803/809/351/367/578/,635,root/grey/CH/CNU/PAL/PALc/BST/BSTp/BSTpr,B3C0DF,B2C0DD
585,780.0,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",BSTif,10,367.0,8,635,/997/8/567/623/803/809/351/367/585/,636,root/grey/CH/CNU/PAL/PALc/BST/BSTp/BSTif,B3C0DF,B2BEDE
594,781.0,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",BSTtr,10,367.0,8,636,/997/8/567/623/803/809/351/367/594/,637,root/grey/CH/CNU/PAL/PALc/BST/BSTp/BSTtr,B3C0DF,B2BEDF
602,782.0,"Bed nuclei of the stria terminalis, posterior division, strial extension",BSTse,10,367.0,8,637,/997/8/567/623/803/809/351/367/602/,638,root/grey/CH/CNU/PAL/PALc/BST/BSTp/BSTse,B3C0DF,B1C0DE
718,372.0,Ventral posterolateral nucleus of the thalamus,VPL,9,709.0,8,647,/997/8/343/1129/549/864/637/709/718/,648,root/grey/BS/IB/TH/DORsm/VENT/VP/VPL,FF8084,FD8084
725,373.0,"Ventral posterolateral nucleus of the thalamus, parvicellular part",VPLpc,9,709.0,8,648,/997/8/343/1129/549/864/637/709/725/,649,root/grey/BS/IB/TH/DORsm/VENT/VP/VPLpc,FF8084,FF7F82
733,374.0,Ventral posteromedial nucleus of the thalamus,VPM,9,709.0,8,649,/997/8/343/1129/549/864/637/709/733/,650,root/grey/BS/IB/TH/DORsm/VENT/VP/VPM,FF8084,FF7E83
741,375.0,"Ventral posteromedial nucleus of the thalamus, parvicellular part",VPMpc,9,709.0,8,650,/997/8/343/1129/549/864/637/709/741/,651,root/grey/BS/IB/TH/DORsm/VENT/VP/VPMpc,FF8084,FE8082
1072,416.0,"Medial geniculate complex, dorsal part",MGd,9,475.0,8,659,/997/8/343/1129/549/864/1008/475/1072/,660,root/grey/BS/IB/TH/DORsm/GENd/MG/MGd,FF8084,FE7F82
1079,417.0,"Medial geniculate complex, ventral part",MGv,9,475.0,8,660,/997/8/343/1129/549/864/1008/475/1079/,661,root/grey/BS/IB/TH/DORsm/GENd/MG/MGv,FF8084,FE7E83
1088,418.0,"Medial geniculate complex, medial part",MGm,9,475.0,8,661,/997/8/343/1129/549/864/1008/475/1088/,662,root/grey/BS/IB/TH/DORsm/GENd/MG/MGm,FF8084,FD7F83
496345664,,"Dorsal part of the lateral geniculate complex, shell",LGd-sh,9,170.0,8,663,/997/8/343/1129/549/864/1008/170/496345664/,664,root/grey/BS/IB/TH/DORsm/GENd/LGd/LGd-sh,FF8084,FE8083
496345668,,"Dorsal part of the lateral geniculate complex, core",LGd-co,9,170.0,8,664,/997/8/343/1129/549/864/1008/170/496345668/,665,root/grey/BS/IB/TH/DORsm/GENd/LGd/LGd-co,FF8084,FE7F84
496345672,,"Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip,9,170.0,8,665,/997/8/343/1129/549/864/1008/170/496345672/,666,root/grey/BS/IB/TH/DORsm/GENd/LGd/LGd-ip,FF8084,FD8082
1096,419.0,"Anteromedial nucleus, dorsal part",AMd,9,127.0,8,677,/997/8/343/1129/549/856/239/127/1096/,678,root/grey/BS/IB/TH/DORpm/ATN/AM/AMd,FF909F,FD8D9F
1104,420.0,"Anteromedial nucleus, ventral part",AMv,9,127.0,8,678,/997/8/343/1129/549/856/239/127/1104/,679,root/grey/BS/IB/TH/DORpm/ATN/AM/AMv,FF909F,FC909D
617,784.0,"Mediodorsal nucleus of the thalamus, central part",MDc,9,362.0,8,686,/997/8/343/1129/549/856/444/362/617/,687,root/grey/BS/IB/TH/DORpm/MED/MD/MDc,FF909F,FC909F
626,785.0,"Mediodorsal nucleus of the thalamus, lateral part",MDl,9,362.0,8,687,/997/8/343/1129/549/856/444/362/626/,688,root/grey/BS/IB/TH/DORpm/MED/MD/MDl,FF909F,FF8F9C
636,786.0,"Mediodorsal nucleus of the thalamus, medial part",MDm,9,362.0,8,688,/997/8/343/1129/549/856/444/362/636/,689,root/grey/BS/IB/TH/DORpm/MED/MD/MDm,FF909F,FF8D9E
300,461.0,"Ventral part of the lateral geniculate complex, lateral zone",LGvl,9,178.0,8,708,/997/8/343/1129/549/856/1014/178/300/,709,root/grey/BS/IB/TH/DORpm/GENv/LGv/LGvl,FF909F,FE8F9D
316,463.0,"Ventral part of the lateral geniculate complex, medial zone",LGvm,9,178.0,8,709,/997/8/343/1129/549/856/1014/178/316/,710,root/grey/BS/IB/TH/DORpm/GENv/LGv/LGvm,FF909F,FE8E9E
47,288.0,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",PVHam,10,71.0,8,722,/997/8/343/1129/1097/157/38/71/47/,723,root/grey/BS/IB/HY/PVZ/PVH/PVHm/PVHam,FF5D50,FF5C50
79,292.0,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",PVHmm,10,71.0,8,723,/997/8/343/1129/1097/157/38/71/79/,724,root/grey/BS/IB/HY/PVZ/PVH/PVHm/PVHmm,FF5D50,FE5D4F
103,295.0,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",PVHpm,10,71.0,8,724,/997/8/343/1129/1097/157/38/71/103/,725,root/grey/BS/IB/HY/PVZ/PVH/PVHm/PVHpm,FF5D50,FF5D4E
55,289.0,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",PVHap,10,94.0,8,728,/997/8/343/1129/1097/157/38/94/55/,729,root/grey/BS/IB/HY/PVZ/PVH/PVHp/PVHap,FF5D50,FE5D50
87,293.0,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",PVHmpd,10,94.0,8,729,/997/8/343/1129/1097/157/38/94/87/,730,root/grey/BS/IB/HY/PVZ/PVH/PVHp/PVHmpd,FF5D50,FE5C50
110,296.0,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",PVHpv,10,94.0,8,730,/997/8/343/1129/1097/157/38/94/110/,731,root/grey/BS/IB/HY/PVZ/PVH/PVHp/PVHpv,FF5D50,FF5B50
732,798.0,"Medial mammillary nucleus, median part",MMme,9,491.0,8,765,/997/8/343/1129/1097/467/331/491/732/,766,root/grey/BS/IB/HY/MEZ/MBO/MM/MMme,FF4C3E,#FFFFFF
606826647,,"Medial mammillary nucleus, lateral part",MMl,9,491.0,8,766,/997/8/343/1129/1097/467/331/491/606826647/,767,root/grey/BS/IB/HY/MEZ/MBO/MM/MMl,FF4C3E,#FFFFFF
606826651,,"Medial mammillary nucleus, medial part",MMm,9,491.0,8,767,/997/8/343/1129/1097/467/331/491/606826651/,768,root/grey/BS/IB/HY/MEZ/MBO/MM/MMm,FF4C3E,#FFFFFF
606826655,,"Medial mammillary nucleus, posterior part",MMp,9,491.0,8,768,/997/8/343/1129/1097/467/331/491/606826655/,769,root/grey/BS/IB/HY/MEZ/MBO/MM/MMp,FF4C3E,#FFFFFF
606826659,,"Medial mammillary nucleus, dorsal part",MMd,9,491.0,8,769,/997/8/343/1129/1097/467/331/491/606826659/,770,root/grey/BS/IB/HY/MEZ/MBO/MM/MMd,FF4C3E,#FFFFFF
1110,421.0,"Supramammillary nucleus, lateral part",SUMl,9,525.0,8,771,/997/8/343/1129/1097/467/331/525/1110/,772,root/grey/BS/IB/HY/MEZ/MBO/SUM/SUMl,FF4C3E,FE4C3B
1118,422.0,"Supramammillary nucleus, medial part",SUMm,9,525.0,8,772,/997/8/343/1129/1097/467/331/525/1118/,773,root/grey/BS/IB/HY/MEZ/MBO/SUM/SUMm,FF4C3E,FE493E
1126,423.0,"Tuberomammillary nucleus, dorsal part",TMd,9,557.0,8,774,/997/8/343/1129/1097/467/331/557/1126/,775,root/grey/BS/IB/HY/MEZ/MBO/TM/TMd,FF4C3E,FC4C3D
1,424.0,"Tuberomammillary nucleus, ventral part",TMv,9,557.0,8,775,/997/8/343/1129/1097/467/331/557/1/,776,root/grey/BS/IB/HY/MEZ/MBO/TM/TMv,FF4C3E,FF4C3E
860,814.0,"Parabrachial nucleus, lateral division, central lateral part",PBlc,10,881.0,8,893,/997/8/343/1065/771/1132/867/881/860/,894,root/grey/BS/HB/P/P-sen/PB/PBl/PBlc,FFAE6F,FDAE6F
868,815.0,"Parabrachial nucleus, lateral division, dorsal lateral part",PBld,10,881.0,8,894,/997/8/343/1065/771/1132/867/881/868/,895,root/grey/BS/HB/P/P-sen/PB/PBl/PBld,FFAE6F,FFAC6E
875,816.0,"Parabrachial nucleus, lateral division, external lateral part",PBle,10,881.0,8,895,/997/8/343/1065/771/1132/867/881/875/,896,root/grey/BS/HB/P/P-sen/PB/PBl/PBle,FFAE6F,FDAE6D
883,817.0,"Parabrachial nucleus, lateral division, superior lateral part",PBls,10,881.0,8,896,/997/8/343/1065/771/1132/867/881/883/,897,root/grey/BS/HB/P/P-sen/PB/PBl/PBls,FFAE6F,FEAC6F
891,818.0,"Parabrachial nucleus, lateral division, ventral lateral part",PBlv,10,881.0,8,897,/997/8/343/1065/771/1132/867/881/891/,898,root/grey/BS/HB/P/P-sen/PB/PBl/PBlv,FFAE6F,FDAD6F
899,819.0,"Parabrachial nucleus, medial division, external medial part",PBme,10,890.0,8,899,/997/8/343/1065/771/1132/867/890/899/,900,root/grey/BS/HB/P/P-sen/PB/PBm/PBme,FFAE6F,FEAD6D
915,821.0,"Parabrachial nucleus, medial division, medial medial part",PBmm,10,890.0,8,900,/997/8/343/1065/771/1132/867/890/915/,901,root/grey/BS/HB/P/P-sen/PB/PBm/PBmm,FFAE6F,FEAC6E
923,822.0,"Parabrachial nucleus, medial division, ventral medial part",PBmv,10,890.0,8,901,/997/8/343/1065/771/1132/867/890/923/,902,root/grey/BS/HB/P/P-sen/PB/PBm/PBmv,FFAE6F,FDAD6E
558,635.0,"Primary somatosensory area, nose, layer 1",SSp-n1,11,353.0,9,45,/997/8/567/688/695/315/453/322/353/558/,46,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n1,188064,1.97E+65
838,953.0,"Primary somatosensory area, nose, layer 2/3",SSp-n2/3,11,353.0,9,46,/997/8/567/688/695/315/453/322/353/838/,47,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n2/3,188064,1B7F64
654,647.0,"Primary somatosensory area, nose, layer 4",SSp-n4,11,353.0,9,47,/997/8/567/688/695/315/453/322/353/654/,48,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n4,188064,1A8062
702,653.0,"Primary somatosensory area, nose, layer 5",SSp-n5,11,353.0,9,48,/997/8/567/688/695/315/453/322/353/702/,49,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n5,188064,1.97E+64
889,1101.0,"Primary somatosensory area, nose, layer 6a",SSp-n6a,11,353.0,9,49,/997/8/567/688/695/315/453/322/353/889/,50,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6a,188064,187D62
929,1106.0,"Primary somatosensory area, nose, layer 6b",SSp-n6b,11,353.0,9,50,/997/8/567/688/695/315/453/322/353/929/,51,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp/SSp-n/SSp-n6b,188064,1B7E64
